PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23813968","Plasma levels of interleukin-6 and selective serotonin reuptake inhibitor response in patients with major depressive disorder","Yoshimura R, Hori H, Ikenouchi-Sugita A, Umene-Nakano W, Katsuki A, Atake K, Nakamura J.","Hum Psychopharmacol. 2013 Sep;28(5):466-70. doi: 10.1002/hup.2333. Epub 2013 Jun 30.","Yoshimura R","Hum Psychopharmacol","2013","2013/07/02","","","10.1002/hup.2333"
"23835931","Psychosocial state after bariatric surgery is associated with the serotonin-transporter promoter polymorphism","Defrancesco M, Liebaert J, Kemmler G, Aigner F, Niederstätter H, Parson W, Kinzl JF.","Eat Weight Disord. 2013 Sep;18(3):311-6. doi: 10.1007/s40519-013-0045-8. Epub 2013 Jul 9.","Defrancesco M","Eat Weight Disord","2013","2013/07/10","","","10.1007/s40519-013-0045-8"
"24014145","Pharmacogenetic polymorphisms and response to escitalopram and venlafaxine over 8 weeks in major depression","Ng C, Sarris J, Singh A, Bousman C, Byron K, Peh LH, Smith DJ, Tan CH, Schweitzer I.","Hum Psychopharmacol. 2013 Sep;28(5):516-22. doi: 10.1002/hup.2340.","Ng C","Hum Psychopharmacol","2013","2013/09/10","","","10.1002/hup.2340"
"24558768","Serotonin transporter gene (5-HTTLPR) polymorphism and efficacy of selective serotonin reuptake inhibitors--do we have sufficient evidence for clinical practice","Karlović D, Karlović D.","Acta Clin Croat. 2013 Sep;52(3):353-62.","Karlović D","Acta Clin Croat","2013","2014/02/25","","",""
"24064711","Genotyping serotonin transporter polymorphisms 5-HTTLPR and rs25531 in European- and African-American subjects from the National Institute of Mental Health's Collaborative Center for Genomic Studies","Odgerel Z, Talati A, Hamilton SP, Levinson DF, Weissman MM.","Transl Psychiatry. 2013 Sep 24;3(9):e307. doi: 10.1038/tp.2013.80.","Odgerel Z","Transl Psychiatry","2013","2013/09/26","PMC3784769","","10.1038/tp.2013.80"
"23481907","Three-way interaction effect of 5-HTTLPR, BDNF Val66Met, and childhood adversity on depression: a replication study","Comasco E, Åslund C, Oreland L, Nilsson KW.","Eur Neuropsychopharmacol. 2013 Oct;23(10):1300-6. doi: 10.1016/j.euroneuro.2013.01.010. Epub 2013 Mar 6.","Comasco E","Eur Neuropsychopharmacol","2013","2013/03/14","","","10.1016/j.euroneuro.2013.01.010"
"24105442","Seasonal variation of serotonin turnover in human cerebrospinal fluid, depressive symptoms and the role of the 5-HTTLPR","Luykx JJ, Bakker SC, van Geloven N, Eijkemans MJ, Horvath S, Lentjes E, Boks MP, Strengman E, DeYoung J, Buizer-Voskamp JE, Cantor RM, Lu A, van Dongen EP, Borgdorff P, Bruins P, Kahn RS, Ophoff RA.","Transl Psychiatry. 2013 Oct 8;3(10):e311. doi: 10.1038/tp.2013.84.","Luykx JJ","Transl Psychiatry","2013","2013/10/10","PMC3818011","","10.1038/tp.2013.84"
"24198772","Serotonin transporter genotype modulates functional connectivity between amygdala and PCC/PCu during mood recovery","Fang Z, Zhu S, Gillihan SJ, Korczykowski M, Detre JA, Rao H.","Front Hum Neurosci. 2013 Oct 31;7:704. doi: 10.3389/fnhum.2013.00704. eCollection 2013.","Fang Z","Front Hum Neurosci","2013","2013/11/08","PMC3813895","","10.3389/fnhum.2013.00704"
"23615118","Impact of 5-HTTLPR and BDNF polymorphisms on response to sertraline versus transcranial direct current stimulation: implications for the serotonergic system","Brunoni AR, Kemp AH, Shiozawa P, Cordeiro Q, Valiengo LC, Goulart AC, Coprerski B, Lotufo PA, Brunoni D, Perez AB, Fregni F, Benseñor IM.","Eur Neuropsychopharmacol. 2013 Nov;23(11):1530-40. doi: 10.1016/j.euroneuro.2013.03.009. Epub 2013 Apr 21.","Brunoni AR","Eur Neuropsychopharmacol","2013","2013/04/26","","","10.1016/j.euroneuro.2013.03.009"
"23684859","The tricks of the trait: neural implementation of personality varies with genotype-dependent serotonin levels","Hahn T, Heinzel S, Notebaert K, Dresler T, Reif A, Lesch KP, Jakob PM, Windmann S, Fallgatter AJ.","Neuroimage. 2013 Nov 1;81:393-399. doi: 10.1016/j.neuroimage.2013.05.037. Epub 2013 May 16.","Hahn T","Neuroimage","2013","2013/05/21","","","10.1016/j.neuroimage.2013.05.037"
"23816492","Personalized medicine in Alzheimer's disease and depression","Souslova T, Marple TC, Spiekerman AM, Mohammad AA.","Contemp Clin Trials. 2013 Nov;36(2):616-23. doi: 10.1016/j.cct.2013.06.012. Epub 2013 Jun 29.","Souslova T","Contemp Clin Trials","2013","2013/07/03","","","10.1016/j.cct.2013.06.012"
"23948632","Depression with psychotic features is influenced by the polymorphism of the serotonin transporter gene","Stamm TJ, Stingl J, Wiethoff K, Ricken R, Heinz A, Bauer M, O'Malley G, Adli M.","J Affect Disord. 2013 Nov;151(2):605-610. doi: 10.1016/j.jad.2013.07.005. Epub 2013 Aug 12.","Stamm TJ","J Affect Disord","2013","2013/08/17","","","10.1016/j.jad.2013.07.005"
"23953022","Working conditions, serotonin transporter gene polymorphism (5-HTTLPR) and anxiety disorders: a prospective cohort study","Liu B, Lavebratt C, Nordqvist T, Fandiño-Losada A, Theorell T, Forsell Y, Lundberg I.","J Affect Disord. 2013 Nov;151(2):652-659. doi: 10.1016/j.jad.2013.07.013. Epub 2013 Aug 13.","Liu B","J Affect Disord","2013","2013/08/20","","","10.1016/j.jad.2013.07.013"
"24229544","Differential susceptibility in longitudinal models of gene-environment interaction for adolescent depression","Li JJ, Berk MS, Lee SS.","Dev Psychopathol. 2013 Nov;25(4 Pt 1):991-1003. doi: 10.1017/S0954579413000321.","Li JJ","Dev Psychopathol","2013","2013/11/16","","","10.1017/S0954579413000321"
"24219410","Protocol for a collaborative meta-analysis of 5-HTTLPR, stress, and depression","Culverhouse RC, Bowes L, Breslau N, Nurnberger JI Jr, Burmeister M, Fergusson DM, Munafò M, Saccone NL, Bierut LJ; 5-HTTLPR, Stress, and Depression Consortium.","BMC Psychiatry. 2013 Nov 12;13:304. doi: 10.1186/1471-244X-13-304.","Culverhouse RC","BMC Psychiatry","2013","2013/11/14","PMC3840571","","10.1186/1471-244X-13-304"
"24312122","Identifying genetic predictors of depression risk: 5-HTTLPR and BDNF Val66Met polymorphisms are associated with rumination and co-rumination in adolescents","Stone LB, McGeary JE, Palmer RH, Gibb BE.","Front Genet. 2013 Nov 13;4:246. doi: 10.3389/fgene.2013.00246. eCollection 2013.","Stone LB","Front Genet","2013","2013/12/07","PMC3826084","","10.3389/fgene.2013.00246"
"24035489","Children's risk and resilience following a natural disaster: genetic vulnerability, posttraumatic stress, and depression","La Greca AM, Lai BS, Joormann J, Auslander BB, Short MA.","J Affect Disord. 2013 Dec;151(3):860-7. doi: 10.1016/j.jad.2013.07.024. Epub 2013 Aug 16.","La Greca AM","J Affect Disord","2013","2013/09/17","","","10.1016/j.jad.2013.07.024"
"24098925","The 5-HTTLPR polymorphism in the serotonin transporter gene moderates the association between emotional behavior and changes in marital satisfaction over time","Haase CM, Saslow LR, Bloch L, Saturn SR, Casey JJ, Seider BH, Lane J, Coppola G, Levenson RW.","Emotion. 2013 Dec;13(6):1068-79. doi: 10.1037/a0033761. Epub 2013 Oct 7.","Haase CM","Emotion","2013","2013/10/09","PMC4067734","NIHMS579776","10.1037/a0033761"
"24427124","Effects of repeated adolescent stress and serotonin transporter gene partial knockout in mice on behaviors and brain structures relevant to major depression","Spinelli S, Müller T, Friedel M, Sigrist H, Lesch KP, Henkelman M, Rudin M, Seifritz E, Pryce CR.","Front Behav Neurosci. 2013 Dec 31;7:215. doi: 10.3389/fnbeh.2013.00215. eCollection 2013.","Spinelli S","Front Behav Neurosci","2013","2014/01/16","PMC3876674","","10.3389/fnbeh.2013.00215"
"24192302","Polymorphisms in serotonergic pathways influence the outcome of antidepressant therapy in psychiatric inpatients","Staeker J, Leucht S, Laika B, Steimer W.","Genet Test Mol Biomarkers. 2014 Jan;18(1):20-31. doi: 10.1089/gtmb.2013.0217. Epub 2013 Nov 5.","Staeker J","Genet Test Mol Biomarkers","2014","2013/11/07","","","10.1089/gtmb.2013.0217"
"24323294","Gene-environment interactions in common mental disorders: an update and strategy for a genome-wide search","Uher R.","Soc Psychiatry Psychiatr Epidemiol. 2014 Jan;49(1):3-14. doi: 10.1007/s00127-013-0801-0. Epub 2013 Dec 10.","Uher R","Soc Psychiatry Psychiatr Epidemiol","2014","2013/12/11","","","10.1007/s00127-013-0801-0"
"24341893","Effects of the serotonin transporter polymorphism and history of major depression on overgeneral autobiographical memory","Sumner JA, Vrshek-Schallhorn S, Mineka S, Zinbarg RE, Craske MG, Redei EE, Wolitzky-Taylor K, Adam EK.","Cogn Emot. 2014;28(5):947-58. doi: 10.1080/02699931.2013.865596. Epub 2013 Dec 16.","Sumner JA","Cogn Emot","2014","2013/12/18","PMC4020959","NIHMS541390","10.1080/02699931.2013.865596"
"24433089","The 5-HTTLPR polymorphism, early and recent life stress, and cognitive endophenotypes of depression","Kruijt AW, Putman P, Van der Does W.","Cogn Emot. 2014;28(7):1149-63. doi: 10.1080/02699931.2013.873018. Epub 2014 Jan 17.","Kruijt AW","Cogn Emot","2014","2014/01/18","","","10.1080/02699931.2013.873018"
"24932352","A Preliminary Examination of the Relationship Between the 5-HTTLPR and Childhood Emotional Abuse on Depressive Symptoms in 10-12-Year-Old Youth","Banducci AN, Gomes M, MacPherson L, Lejuez CW, Potenza MN, Gelernter J, Amstadter AB.","Psychol Trauma. 2014 Jan 1;6(1):1-7. doi: 10.1037/a0031121.","Banducci AN","Psychol Trauma","2014","2014/06/17","PMC4057058","NIHMS592518","10.1037/a0031121"
"24946437","[The analysis of the polymorphic variations of the dopamine gen transporter (DAT1) and the serotonin transporter (5-HTTLPR) in patients with alcohol dependence syndrome with inclusion of the phenotypic feature of sweet liking preference]","Jasiewicz A, Grzywacz A, Jabłoński M, Bieńkowski P, Samochowiec A, Samochowiec J.","Psychiatr Pol. 2014 Jan-Feb;48(1):89-103.","Jasiewicz A","Psychiatr Pol","2014","2014/06/21","","",""
"25688331","The ""S"" Allele of the Serotonin Transporter Is Not Associated with Major Depression in a Sample OF Veterans","Cornelius JR, Haas GL, Goldstein G, Hanusa B, Walker JD, Fox LJ, Ferrell J.","Adv Genet Res. 2014;12:1-10.","Cornelius JR","Adv Genet Res","2014","2015/02/18","PMC4327841","NIHMS573811",""
"26190912","The ""S"" Allele of the Serotonin Transporter Is Not Associated with Major Depression or Alcohol Use Disorders in a Veteran Sample","Cornelius JR, Haas GL, Goldstein G, Hanusa B, Walker JD, Fox LJ, Daley D, Douaihy A, Klima G, Ferrell J.","Int J Med Biol Front. 2014;20(1):103-111.","Cornelius JR","Int J Med Biol Front","2014","2015/07/21","PMC4504693","NIHMS581104",""
"24140930","Serotonin transporter genotype, salivary cortisol, neuroticism and life events: impact on subsequent psychopathology in healthy twins at high and low risk for affective disorder","Vinberg M, Miskowiak K, Kessing LV.","Prog Neuropsychopharmacol Biol Psychiatry. 2014 Jan 3;48:193-8. doi: 10.1016/j.pnpbp.2013.10.007. Epub 2013 Oct 16.","Vinberg M","Prog Neuropsychopharmacol Biol Psychiatry","2014","2013/10/22","","","10.1016/j.pnpbp.2013.10.007"
"24461074","Daily stress reactivity and serotonin transporter gene (5-HTTLPR) variation: internalizing responses to everyday stress as a possible transdiagnostic phenotype","Conway CC, Slavich GM, Hammen C.","Biol Mood Anxiety Disord. 2014 Jan 24;4(1):2. doi: 10.1186/2045-5380-4-2.","Conway CC","Biol Mood Anxiety Disord","2014","2014/01/28","PMC3933324","","10.1186/2045-5380-4-2"
"24287203","Negative emotionality mediates the association of 5-HTTLPR genotype and depression in children with and without ADHD","Li JJ, Lee SS.","Psychiatry Res. 2014 Jan 30;215(1):163-9. doi: 10.1016/j.psychres.2013.10.026. Epub 2013 Oct 28.","Li JJ","Psychiatry Res","2014","2013/11/30","","","10.1016/j.psychres.2013.10.026"
"23124623","Age-related effect of serotonin transporter genotype on amygdala and prefrontal cortex function in adolescence","Wiggins JL, Bedoyan JK, Carrasco M, Swartz JR, Martin DM, Monk CS.","Hum Brain Mapp. 2014 Feb;35(2):646-58. doi: 10.1002/hbm.22208. Epub 2012 Nov 5.","Wiggins JL","Hum Brain Mapp","2014","2012/11/06","PMC4164216","NIHMS450405","10.1002/hbm.22208"
"23325311","[Serotonin transporter gene and stress reactivity in unipolar depression. Role of the HPA system as endophenotype of the SLC6A4 gene]","Welper H, Aller A, Guttenthaler V, Höfels S, Lennertz L, Pfeiffer U, Schwab SG, Zobel A.","Nervenarzt. 2014 Mar;85(3):336-8, 340-3. doi: 10.1007/s00115-012-3702-7.","Welper H","Nervenarzt","2014","2013/01/18","","","10.1007/s00115-012-3702-7"
"23715919","Poststroke depression and 5-HTTLPR","Queirazza F, Cavanagh J.","J Neurol Neurosurg Psychiatry. 2014 Mar;85(3):241-3. doi: 10.1136/jnnp-2012-304149. Epub 2013 May 28.","Queirazza F","J Neurol Neurosurg Psychiatry","2014","2013/05/30","","","10.1136/jnnp-2012-304149"
"24791568","[Pharmacogenetics and anxiety disorders: analysis of recent findings]","Amitai M, Kronenberg S, Cohen T, Frisch A, Weizman A, Apter A.","Harefuah. 2014 Mar-Apr;153(3-4):210-4, 236.","Amitai M","Harefuah","2014","2014/05/06","","",""
"24658187","Impaired fear extinction as displayed by serotonin transporter knockout rats housed in open cages is disrupted by IVC cage housing","Shan L, Schipper P, Nonkes LJ, Homberg JR.","PLoS One. 2014 Mar 21;9(3):e91472. doi: 10.1371/journal.pone.0091472. eCollection 2014.","Shan L","PLoS One","2014","2014/03/25","PMC3962352","","10.1371/journal.pone.0091472"
"24077031","The effect of the polymorphisms of 5-HTTLPR on new onset of depression in patients who underwent pacemaker implantation","Xu H, Zhang Q, Hou X, Wang Q, Xu Y, Li L, Wang N.","Psychiatr Genet. 2014 Apr;24(2):70-4. doi: 10.1097/YPG.0000000000000012.","Xu H","Psychiatr Genet","2014","2013/10/01","","","10.1097/YPG.0000000000000012"
"24338983","Functional polymorphism in the brain-derived neurotrophic factor gene interacts with stressful life events but not childhood maltreatment in the etiology of depression","Brown GW, Craig TK, Harris TO, Herbert J, Hodgson K, Tansey KE, Uher R.","Depress Anxiety. 2014 Apr;31(4):326-34. doi: 10.1002/da.22221. Epub 2013 Dec 12.","Brown GW","Depress Anxiety","2014","2013/12/17","","","10.1002/da.22221"
"24679392","Children at risk for depression: memory biases, self-schemas, and genotypic variation","Asarnow LD, Thompson RJ, Joormann J, Gotlib IH.","J Affect Disord. 2014 Apr;159:66-72. doi: 10.1016/j.jad.2014.02.020. Epub 2014 Feb 19.","Asarnow LD","J Affect Disord","2014","2014/04/01","PMC4000236","NIHMS568315","10.1016/j.jad.2014.02.020"
"24843376","Genetic Role of BDNF Val66Met and 5-HTTLPR Polymorphisms on Depressive Disorder","Lee KY, Jeong SH, Kim SH, Ahn YM, Kim YS, Jung HY, Bang YW, Joo EJ.","Psychiatry Investig. 2014 Apr;11(2):192-9. doi: 10.4306/pi.2014.11.2.192. Epub 2014 Apr 11.","Lee KY","Psychiatry Investig","2014","2014/05/21","PMC4023095","","10.4306/pi.2014.11.2.192"
"24706871","Brain galanin system genes interact with life stresses in depression-related phenotypes","Juhasz G, Hullam G, Eszlari N, Gonda X, Antal P, Anderson IM, Hökfelt TG, Deakin JF, Bagdy G.","Proc Natl Acad Sci U S A. 2014 Apr 22;111(16):E1666-73. doi: 10.1073/pnas.1403649111. Epub 2014 Mar 24.","Juhasz G","Proc Natl Acad Sci U S A","2014","2014/04/08","PMC4000859","","10.1073/pnas.1403649111"
"24117502","Serotonin transporter-linked polymorphic region (5-HTTLPR) genotype and stressful life events interact to predict preschool-onset depression: a replication and developmental extension","Bogdan R, Agrawal A, Gaffrey MS, Tillman R, Luby JL.","J Child Psychol Psychiatry. 2014 May;55(5):448-57. doi: 10.1111/jcpp.12142. Epub 2013 Oct 4.","Bogdan R","J Child Psychol Psychiatry","2014","2013/10/15","PMC3976464","NIHMS522545","10.1111/jcpp.12142"
"24462335","Serotonin-1A receptor CC genotype is associated with persistent depression related to interferon-alpha in hepatitis C patients","Galvão-de Almeida A, Quarantini LC, Tartaglioni AG, Lyra AC, Parise CL, Paraná R, de Oliveira IR, Miranda-Scippa A, Guindalini C.","Gen Hosp Psychiatry. 2014 May-Jun;36(3):255-60. doi: 10.1016/j.genhosppsych.2013.12.007. Epub 2013 Dec 24.","Galvão-de Almeida A","Gen Hosp Psychiatry","2014","2014/01/28","","","10.1016/j.genhosppsych.2013.12.007"
"24708477","Commentary: beyond stressful life events and depression? --reflections on Bogdan et al. ()","Belsky J.","J Child Psychol Psychiatry. 2014 May;55(5):458-9. doi: 10.1111/jcpp.12238.","Belsky J","J Child Psychol Psychiatry","2014","2014/04/09","","","10.1111/jcpp.12238"
"27446765","Refining the Candidate Environment: Interpersonal Stress, the Serotonin Transporter Polymorphism, and Gene-Environment Interactions in Major Depression","Vrshek-Schallhorn S, Mineka S, Zinbarg RE, Craske MG, Griffith JW, Sutton J, Redei EE, Wolitzky-Taylor K, Hammen C, Adam EK.","Clin Psychol Sci. 2014 May;2(3):235-248. doi: 10.1177/2167702613499329. Epub 2013 Aug 26.","Vrshek-Schallhorn S","Clin Psychol Sci","2014","2016/07/23","PMC4950519","NIHMS630377","10.1177/2167702613499329"
"24858363","The influence of 5-HTTLPR genotype on the association between the plasma concentration and therapeutic effect of paroxetine in patients with major depressive disorder","Tomita T, Yasui-Furukori N, Nakagami T, Tsuchimine S, Ishioka M, Kaneda A, Sugawara N, Kaneko S.","PLoS One. 2014 May 23;9(5):e98099. doi: 10.1371/journal.pone.0098099. eCollection 2014.","Tomita T","PLoS One","2014","2014/05/27","PMC4032230","","10.1371/journal.pone.0098099"
"24344840","Association between genetic polymorphisms in the serotonergic system and comorbid personality disorders among patients with first-episode depression","Bukh JD, Bock C, Kessing LV.","J Pers Disord. 2014 Jun;28(3):365-78. doi: 10.1521/pedi_2013_27_123. Epub 2013 Dec 17.","Bukh JD","J Pers Disord","2014","2013/12/19","","","10.1521/pedi_2013_27_123"
